,store_number,city,sale_total_16q1,sale_mean_16q1,county_number,price_per_liter_mean_16q1,zip,vol_sol_l_sum_16q1,vol_sold_l_mean_16q1,margin_mean_16q1,margin_sum_16q1
230,3655,SIOUX CITY,3079.69,85.5469444444,97,18.0858597884,51104,213.95,5.94305555556,28.5752777778,1028.71
231,3656,ANKENY,48115.8,188.689411765,77,19.4893323996,50021,2603.7,10.2105882353,62.9188235294,16044.3
232,3660,KNOXVILLE,25522.98,130.887076923,63,13.1452063492,50138,2067.0,10.6,43.7052307692,8522.52
233,3663,WATERLOO,78194.46,156.076766467,7,13.7307024047,50702,6427.5,12.8293413174,52.1158083832,26110.02
234,3664,NORTHWOOD,28868.44,62.7574782609,98,15.1046304348,50459,2419.03,5.25876086957,20.9404347826,9632.6
235,3666,CEDAR RAPIDS,60027.08,159.646489362,57,16.6653387791,52404,3873.6,10.3021276596,53.2438297872,20019.68
236,3670,CORALVILLE,117004.32,140.630192308,52,13.9949067079,52241,8909.4,10.7084134615,46.9379567308,39052.38
237,3676,GREENE,8311.56,37.2715695067,12,16.0071236387,50636,738.19,3.3102690583,12.4582959641,2778.2
238,3677,EVERLY,1827.31,107.488823529,21,14.5309243697,51338,152.0,8.94117647059,35.8441176471,609.35
239,3678,DES MOINES,31563.73,109.97815331,77,21.0802040816,50320,1983.52,6.9112195122,36.6822996516,10527.82
240,3679,MONONA,32802.9,48.2395588235,22,15.7743606443,52159,2277.22,3.34885294118,16.0995441176,10947.69
241,3688,FREDERICKSBURG,10165.35,63.9330188679,19,12.0076819407,50630,1014.0,6.37735849057,21.3564150943,3395.67
242,3690,WATERLOO,30692.2,161.537894737,7,19.8989035088,50702,1687.3,8.88052631579,53.8826842105,10237.71
243,3691,URBANDALE,29640.14,178.555060241,77,18.9209258462,50322,1669.5,10.0572289157,59.5374698795,9883.22
244,3695,REMSEN,26342.77,99.783219697,75,15.6841774892,51050,1948.64,7.38121212121,33.3101893939,8793.89
245,3696,DES MOINES,35953.38,145.560242915,77,15.5274763833,50315,2419.5,9.7955465587,48.5939271255,12002.7
246,3698,WEST DES MOINES,25488.04,86.6940136054,77,26.3066771947,50266,1149.48,3.90979591837,28.9138095238,8500.66
247,3700,AVOCA,72521.4,89.643263288,78,16.3294979104,51521,5039.83,6.22970333745,29.9042027194,24192.5
248,3704,EMMETSBURG,66773.76,52.7855810277,74,16.6406738189,50536,4891.13,3.86650592885,17.6238656126,22294.19
249,3705,ROCK RAPIDS,68723.85,92.2467785235,60,17.2168277405,51246,5005.4,6.71865771812,30.7769530201,22928.83
250,3707,CEDAR RAPIDS,47334.58,127.243494624,57,17.4859543011,52402,2959.95,7.95685483871,42.4375268817,15786.76
251,3710,COLUMBUS JUNCTION,9749.04,295.425454545,58,21.6088888889,52738,549.59,16.6542424242,98.4872727273,3250.08
252,3712,MONTEZUMA,27628.09,91.1818151815,79,17.2737623762,50171,1812.25,5.98102310231,30.4300990099,9220.32
253,3713,MASON CITY,84796.5,173.054081633,17,13.7364956268,50401,7150.5,14.5928571429,57.8266530612,28335.06
254,3715,DAVENPORT,44699.78,90.3025858586,82,24.1601861472,52807,2190.07,4.42438383838,30.1176161616,14908.22
255,3717,SUMNER,25006.08,40.9264811784,9,15.7901979581,50674,1910.97,3.12761047463,13.6692962357,8351.94
256,3719,MARSHALLTOWN,56434.08,155.895248619,64,13.5780347277,50158,4608.0,12.729281768,52.0627624309,18846.72
257,3721,DECORAH,104035.86,148.41064194,96,14.1166897629,52101,7954.5,11.347360913,49.5402282454,34727.7
258,3722,SIOUX CITY,86503.62,162.90700565,97,15.6779625146,51106,6033.0,11.3615819209,54.3929943503,28882.68
259,3723,ONAWA,63980.21,44.8669074334,67,17.4230054687,51040,4616.23,3.23718793829,14.972769986,21351.17
260,3726,OTTUMWA,53970.24,170.253123028,90,16.0628811777,52501,3820.5,12.0520504732,56.8205678233,18012.12
261,3728,COUNCIL BLUFFS,92625.69,95.0007076923,78,19.4981155067,51503,5763.7,5.91148717949,31.6794769231,30887.49
262,3731,DAVENPORT,98746.32,139.47220339,82,14.2481752758,52807,7318.5,10.3368644068,46.56,32964.48
263,3732,ELDRIDGE,75680.59,91.0717087846,82,15.7887725632,52748,5664.25,6.81618531889,30.4040192539,25265.74
264,3735,OSKALOOSA,60488.15,90.9596240602,10,16.8365263158,52577,4648.69,6.9905112782,30.4072481203,20220.82
265,3738,DUBUQUE,27916.09,71.948685567,31,14.4489543446,52001,2614.51,6.73842783505,24.0640206186,9336.84
266,3740,WATERLOO,54058.49,125.717418605,7,15.533038206,50702,3388.58,7.88041860465,41.9629069767,18044.05
267,3742,LEMARS,37107.48,157.904170213,75,14.2243404255,51031,2907.0,12.370212766,52.7859574468,12404.7
268,3744,DYERSVILLE,44787.08,99.9711607143,31,14.9960576105,52040,3656.46,8.16174107143,33.3832589286,14955.7
269,3747,SIGOURNEY,14523.3,58.7987854251,54,14.2068671679,52591,1226.76,4.96663967611,19.6770040486,4860.22
270,3749,STORM LAKE,38082.24,169.2544,11,14.1181248677,50588,3124.5,13.8866666667,56.5448,12722.58
271,3756,MANNING,24550.38,49.6971255061,14,16.5900896472,51455,1761.68,3.56615384615,16.5844736842,8192.73
272,3757,SIOUX CITY,128499.0,150.820422535,97,14.3484708249,51108,9735.0,11.426056338,50.3674647887,42913.08
273,3762,WINDSOR HEIGHTS,85412.77,91.841688172,77,22.4032386073,50322,5407.54,5.81455913978,30.6279247312,28483.97
274,3763,HAWARDEN,28904.18,87.3238066465,84,13.8914573443,51023,2423.75,7.32250755287,29.1706042296,9655.47
275,3766,NEW HAMPTON,2956.25,98.5416666667,19,16.7379365079,50659,204.0,6.8,32.856,985.68
276,3769,CEDAR FALLS,114852.72,153.751967871,7,13.6479658316,50613,9429.0,12.6224899598,51.3498795181,38358.36
277,3773,CEDAR RAPIDS,651474.94,266.99792623,57,24.0939783372,52401,35671.82,14.6195983607,89.0310819672,217235.84
278,3774,DUBUQUE,26369.03,101.810926641,31,11.1469056812,52001,2931.25,11.3175675676,34.0900772201,8829.33
279,3776,DAVENPORT,90751.98,137.294977307,82,13.6458706145,52806,7114.5,10.7632375189,45.8312859304,30294.48
280,3778,DES MOINES,37588.32,66.528,77,25.0782798146,50310,1739.48,3.07872566372,22.1847964602,12534.41
281,3779,FORT DODGE,15774.58,121.342923077,94,13.9492271062,50501,1475.05,11.3465384615,40.9632307692,5325.22
282,3782,GUTTENBERG,28626.04,84.4425958702,22,13.7465683382,52052,2349.0,6.92920353982,28.2310029499,9570.31
283,3783,POCAHONTAS,48262.36,87.4318115942,76,15.9468297101,50574,4363.55,7.90498188406,29.5449275362,16308.8
284,3784,INDEPENDENCE,55750.52,108.887734375,10,18.4686974516,50644,3764.48,7.3525,36.3670507813,18619.93
285,3785,DES MOINES,23414.87,49.9250959488,77,20.6688704437,50315,1652.47,3.5233901919,16.6708315565,7818.62
286,3789,OSKALOOSA,34131.78,147.756623377,62,14.0507689136,52577,2586.0,11.1948051948,49.3548051948,11400.96
287,3790,MT PLEASANT,57235.68,166.382790698,44,14.0012403101,52641,4578.0,13.3081395349,55.6111046512,19130.22
288,3803,STRAWBERRY POINT,11363.26,105.21537037,22,14.5172266314,52076,931.5,8.625,35.1531481481,3796.54
289,3805,DAVENPORT,78114.2,112.718903319,82,25.7795135024,52084,3681.27,5.31207792208,37.5972294372,26054.88
290,3806,WEST DES MOINES,64640.93,184.688371429,77,20.2695714286,50266,3415.95,9.75985714286,61.5853428571,21554.87
291,3808,LA PORTE CITY,26914.57,56.6622526316,7,17.0478546366,50651,2090.93,4.40195789474,18.9613052632,9006.62
292,3811,KEOKUK,50529.7,141.53977591,56,13.8826837402,52632,3981.0,11.1512605042,47.223977591,16858.96
293,3813,MOUNT AYR,19649.13,80.860617284,80,13.0178522438,50854,1713.75,7.0524691358,27.0108641975,6563.64
294,3814,WEST DES MOINES,465219.66,2361.52111675,25,26.6669760696,50266,24789.0,125.83248731,788.303147208,155295.72
295,3816,RED OAK,34871.29,64.3381734317,69,17.9266640309,51566,2716.78,5.01250922509,21.4846494465,11644.68
296,3818,KNOXVILLE,43199.93,31.4868294461,63,17.0688150771,50138,3066.65,2.23516763848,10.5054008746,14413.41
297,3819,DECORAH,70926.26,96.6297820163,96,18.702867523,52101,5732.06,7.80934604905,32.3905858311,23774.69
298,3820,SIOUX CITY,224687.27,211.569934087,97,20.6947844866,51103,12543.67,11.8113653484,70.588992467,74965.51
299,3822,SWISHER,8512.23,39.0469266055,52,20.7874563128,52338,506.36,2.32275229358,13.0200917431,2838.38
300,3825,DES MOINES,49300.46,112.301731207,77,20.4936500705,50316,2806.3,6.39248291572,37.4665148064,16447.8
301,3829,MOUNT VERNON,37181.84,65.345940246,57,15.8895878316,52314,2950.85,5.18602811951,21.8163093146,12413.48
302,3830,CRESTON,59114.16,152.356082474,88,13.934862543,50801,4753.5,12.2512886598,50.8869587629,19744.14
303,3831,MADRID,18102.9,58.0221153846,8,15.9023519536,50156,1490.62,4.77762820513,19.3782692308,6046.02
304,3833,ATLANTIC,52098.18,163.830754717,15,15.1195926924,50022,3906.0,12.2830188679,54.7298113208,17404.08
305,3838,BETTENDORF,98608.29,175.147939609,48,15.410558234,52722,6323.4,11.231616341,58.4269804618,32894.39
306,3841,DUBUQUE,12979.53,33.3664010283,31,15.0276068062,52001,1218.63,3.13272493573,11.1629305913,4342.38
307,3842,BANCROFT,69305.34,117.466677966,55,17.2974473366,50517,4825.0,8.17796610169,39.2153728814,23137.07
308,3845,OTHO,2782.68,115.945,94,12.7272420635,50569,242.1,10.0875,38.675,928.2
309,3849,DYERSVILLE,19856.13,86.7079912664,31,17.8793470576,52040,1384.82,6.0472489083,28.9739737991,6635.04
310,3853,DAVENPORT,22498.65,117.793979058,82,20.4820942408,52804,1377.55,7.21230366492,39.2962303665,7505.58
311,3855,STORM LAKE,10658.01,44.0413636364,11,18.8640968123,50588,777.3,3.21198347107,14.7975206612,3581.0
312,3857,WAUKON,74135.74,86.6071728972,3,15.4754856475,52172,5841.46,6.82413551402,28.999661215,24823.71
313,3858,DAVENPORT,50030.13,73.4656828194,82,18.1468806377,52806,3751.75,5.50917767988,24.5163582966,16695.64
314,3859,INDEPENDENCE,45144.36,174.978139535,10,14.7029383536,50644,3399.0,13.1744186047,58.4551162791,15081.42
315,3866,AMES,33167.71,178.321021505,85,18.7805389145,50010,1893.45,10.1798387097,59.473172043,11062.01
316,3868,MARION,127977.66,154.936634383,57,13.7867029863,52302,10282.5,12.4485472155,51.7547941889,42749.46
317,3869,CORALVILLE,101585.81,56.5937660167,52,25.5011131918,52241,4351.82,2.42441225627,18.8855153203,33899.5
318,3870,ALTOONA,15728.06,180.782298851,77,20.6622564313,50009,801.6,9.21379310345,60.2933333333,5245.52
319,3871,WEST DES MOINES,22145.26,173.00984375,77,19.097844122,50266,1198.2,9.3609375,57.69828125,7385.38
320,3872,DUBUQUE,12866.34,164.953076923,31,18.3047619048,52003,736.5,9.44230769231,55.0415384615,4293.24
321,3873,CORALVILLE,28009.4,171.836809816,52,19.1248006135,52241,1526.1,9.36257668712,57.3056441718,9340.82
322,3876,MANSON,30213.49,124.849132231,13,13.3624025974,50563,2266.37,9.36516528926,41.6721487603,10084.66
323,3877,DES MOINES,28092.22,165.248352941,77,18.6103935574,50322,1601.7,9.42176470588,55.1067058824,9368.14
324,3879,SIOUX CITY,24403.38,170.653006993,97,18.847521645,51106,1342.8,9.39020979021,56.9215384615,8139.78
325,3880,COUNCIL BLUFFS,21250.04,189.7325,78,19.4562531888,51503,1159.3,10.3508928571,63.27375,7086.66
326,3881,MARSHALLTOWN,117422.1,188.478491172,64,21.1524665597,50158,6255.11,10.0403049759,62.863964687,39164.25
327,3882,DAVENPORT,12759.76,73.331954023,82,16.9110262726,52802,1085.58,6.23896551724,24.4634482759,4256.64
328,3886,ANAMOSA,86467.56,207.854711538,53,14.6739674908,52205,7006.5,16.8425480769,69.5903365385,28949.58
329,3888,GRINNELL,44725.8,176.085826772,79,15.6860217473,50112,3406.5,13.4114173228,58.8838582677,14956.5
330,3889,WAVERLY,49029.18,190.775019455,9,14.5869483046,50677,4215.0,16.4007782101,63.7603891051,16386.42
331,3890,CEDAR RAPIDS,40770.85,45.0506629834,57,20.5339997369,52405,2727.47,3.01377900552,15.0268287293,13599.28
332,3891,EMMETSBURG,13294.59,158.268928571,74,20.3133333333,50536,774.0,9.21428571429,52.7763095238,4433.21
333,3894,CEDAR RAPIDS,16899.89,79.3422065728,57,17.7279979879,52402,1225.78,5.75483568075,26.4703755869,5638.19
334,3896,IOWA CITY,43366.77,90.9156603774,52,21.6379285215,52240,2447.75,5.13155136268,30.3249685535,14465.01
335,3899,WEST DES MOINES,102618.96,156.431341463,77,15.364411295,50266,7176.0,10.9390243902,52.2394207317,34269.06
336,3901,FORT DODGE,23177.28,188.433170732,94,19.0548644986,50501,1335.3,10.856097561,62.8512195122,7730.7
337,3907,MUSCATINE,17666.5,30.5648788927,70,19.705799967,52761,1291.66,2.23470588235,10.195916955,5893.24
338,3908,FORT MADISON,12386.64,125.117575758,56,12.1551034151,52627,1105.5,11.1666666667,41.7563636364,4133.88
339,3909,MELCHER-DALLAS,27144.61,99.4308058608,63,18.0061957091,50163,1847.53,6.76750915751,33.1631135531,9053.53
340,3910,RIVERSIDE,33006.0,201.256097561,92,22.4817508711,52327,1600.5,9.75914634146,67.1012195122,11004.6
341,3912,CEDAR RAPIDS,25255.31,35.7217963225,57,20.9823257224,52405,1733.33,2.45166902405,11.9155586987,8424.3
342,3916,OTTUMWA,23220.04,35.396402439,90,18.7978063298,52501,1776.3,2.70777439024,11.8134146341,7749.6
343,3917,DAVENPORT,49118.8,68.4105849582,82,20.2537594509,52804,3386.17,4.71611420613,22.8227437326,16386.73
344,3918,DAVENPORT,19055.19,61.2707073955,82,19.6366222631,52802,1439.47,4.62852090032,20.4398713826,6356.8
345,3920,CLINTON,33602.35,30.6311303555,23,19.293748969,52732,2490.11,2.26992707384,10.2186144029,11209.82
346,3926,IOWA CITY,226204.99,170.463443858,52,17.701540173,52240,17875.82,13.4708515448,56.9202034665,75533.11
347,3928,NORTH LIBERTY,37098.34,68.7006296296,52,22.969058642,52317,2244.71,4.15687037037,22.9182222222,12375.84
348,3930,ST LUCAS,17829.59,149.828487395,33,15.0968067227,52166,1293.51,10.8698319328,50.0005042017,5950.06
349,3932,MAPLETON,53820.77,71.0974504624,67,15.9396183242,51034,4146.94,5.47812417437,23.7425363276,17973.1
350,3934,MAQUOKETA,47525.4,156.84950495,49,14.4468521138,52060,3736.5,12.3316831683,52.4306930693,15886.5
351,3942,TOLEDO,92386.03,81.040377193,86,17.9290555556,52342,6732.71,5.90588596491,27.0457017544,30832.1
352,3943,NEVADA,35728.36,38.7089490791,85,15.9850843523,50201,2927.1,3.17128927411,12.9234777898,11928.37
353,3944,DUBUQUE,130912.26,564.276982759,31,17.5929905583,52002,9838.5,42.4073275862,188.997413793,43847.4
354,3947,BROOKLYN,22218.14,63.1197159091,79,17.3008225108,52211,1638.04,4.65352272727,21.0775852273,7419.31
355,3949,PELLA,28958.46,148.504923077,63,13.3446349206,50219,2340.0,12.0,49.6126153846,9674.46
356,3950,STATE CENTER,10843.1,27.3125944584,48,13.9348782536,50247,940.77,2.369697733,9.12498740554,3622.62
357,3952,BETTENDORF,722574.33,335.612786809,82,22.7710388902,52722,40516.86,18.8187923827,111.925480725,240975.56
358,3957,EDGEWOOD,9064.49,73.1007258065,22,13.2622926267,52042,814.24,6.5664516129,24.4477419355,3031.52
359,3959,DUBUQUE,13890.35,45.6919407895,31,15.1365683741,52001,1473.3,4.84638157895,15.3125,4655.0
360,3963,COUNCIL BLUFFS,53279.73,50.6943196955,78,17.7240700467,51501,3800.6,3.61617507136,16.9141198858,17776.74
361,3964,SIOUX RAPIDS,18103.43,46.0647073791,11,13.9727759603,50585,1548.09,3.93916030534,15.4080152672,6055.35
362,3968,MONROE,8435.37,67.48296,50,15.8216533333,50170,620.75,4.966,22.52304,2815.38
363,3972,HUBBARD,8513.89,56.7592666667,42,12.2467650794,50122,909.88,6.06586666667,18.9809333333,2847.14
364,3973,AMES,195.0,195.0,85,260.0,50014,0.75,0.75,65.0,65.0
365,3980,IOWA CITY,115110.42,147.956838046,52,14.3185444975,52246,8665.5,11.1381748072,49.3823136247,38419.44
366,3981,SIOUX CENTER,75913.08,165.028434783,84,14.5333561077,51250,5829.0,12.6717391304,55.1290434783,25359.36
367,3986,SIOUX CITY,81241.13,101.5514125,97,21.9839738095,51101,5067.01,6.3337625,33.8870375,27109.63
368,3987,ALGONA,52816.73,152.649508671,55,16.3427387834,50511,4084.89,11.8060404624,51.1410115607,17694.79
369,3989,CHEROKEE,36520.92,106.165465116,18,16.8733236434,51012,2712.75,7.88590116279,35.4610174419,12198.59
370,3990,OSKALOOSA,85146.74,79.5020915033,62,20.1222495665,52577,6000.39,5.60260504202,26.5413352007,28425.77
371,3993,WATERLOO,64634.64,105.09697561,7,20.1335675571,50701,3605.7,5.86292682927,35.0597886179,21561.77
372,3995,CEDAR FALLS,107868.3,226.138993711,7,17.7122661475,50613,7369.25,15.4491614256,75.4024318658,35966.96
373,3997,OSCEOLA,26767.14,201.256691729,20,15.7854206946,50213,1873.5,14.0864661654,67.1927819549,8936.64
374,4000,WOODBINE,13087.68,43.4806644518,43,14.1126415915,51579,1109.95,3.68754152824,14.5293023256,4373.32
375,4001,CARROLL,53123.22,157.635667656,14,13.9094135933,51401,4254.0,12.6231454006,52.7478338279,17776.02
376,4004,AMES,86029.8,158.143014706,85,14.6089845938,50010,6532.5,12.0082720588,52.7607352941,28701.84
377,4006,LARCHWOOD,6137.1,153.4275,60,14.885202381,51241,420.5,10.5125,51.24,2049.6
378,4008,ANTHON,7177.9,62.4165217391,97,16.0186252588,51004,500.58,4.35286956522,20.8190434783,2394.19
379,4010,GLENWOOD,18403.5,120.284313725,65,12.7048677249,51534,1512.0,9.88235294118,40.1341176471,6140.52
380,4011,ALBIA,38171.99,110.32367052,68,17.1939485274,52531,2685.6,7.76184971098,36.8001445087,12732.85
381,4013,TIPTON,13087.56,165.665316456,16,13.7587462327,52772,1041.0,13.1772151899,55.3556962025,4373.1
382,4014,DENISON,48054.18,138.884913295,24,14.4193435178,51442,3721.6,10.7560693642,46.3929190751,16051.95
383,4015,AMES,53664.44,166.14377709,85,15.7501842842,50010,4082.4,12.6390092879,55.4777708978,17919.32
384,4016,CONRAD,9220.12,67.795,38,15.6658455882,50621,828.98,6.09544117647,22.6726470588,3083.48
385,4018,GLADBROOK,8934.05,57.6390322581,48,12.2617050691,50635,941.0,6.07096774194,19.316,2993.98
386,4019,MANCHESTER,59387.22,176.747678571,28,15.1311507937,52057,4339.5,12.9151785714,59.1166071429,19863.18
387,4021,FAIRFIELD,50427.78,136.291297297,51,13.7828622909,52556,3900.6,10.5421621622,45.4888648649,16830.88
388,4023,BOONE,55730.34,141.807480916,8,14.7091118381,50036,4032.0,10.2595419847,47.373740458,18617.88
389,4024,IOWA FALLS,22892.4,161.214084507,42,14.4859892689,50126,1731.3,12.1922535211,53.8967605634,7653.34
390,4025,BELLE PLAINE,21036.24,55.3585263158,6,18.1700626566,52208,1751.17,4.60834210526,18.4797894737,7022.32
391,4027,CENTERVILLE,32900.58,125.574732824,4,12.9889712832,52544,2644.5,10.0935114504,41.933129771,10986.48
392,4034,POSTVILLE,4859.78,75.9340625,3,18.0997470238,52162,354.07,5.53234375,25.3203125,1620.5
393,4042,GLENWOOD,10570.12,179.154576271,65,20.6145520581,51534,548.0,9.28813559322,59.7315254237,3524.16
394,4046,CENTERVILLE,10557.83,32.3859815951,4,15.3067470056,52544,952.38,2.92141104294,10.810398773,3524.19
395,4051,MAQUOKETA,43769.88,159.1632,49,13.6999307359,52060,4056.75,14.7518181818,53.7026181818,14768.22
396,4057,DES MOINES,115127.23,184.498766026,77,30.8654354487,50316,4702.7,7.53637820513,61.5464262821,38404.97
397,4062,DES MOINES,72403.92,107.743928571,77,23.9518285856,50314,3660.32,5.4469047619,35.9410267857,24152.37
398,4067,WELLMAN,19978.12,47.680477327,90,21.8475804069,52356,1491.46,3.55957040573,15.911646778,6666.98
399,4068,WEST DES MOINES,48359.38,71.1167352941,77,19.9275780812,50265,2968.58,4.36555882353,23.7269411765,16134.32
400,4069,OTTUMWA,26564.17,166.0260625,90,16.0769166667,52501,2495.01,15.5938125,55.5630625,8890.09
401,4070,BELLE PLAINE,42351.78,99.4173239437,6,15.6514118042,52208,3262.8,7.65915492958,33.2037089202,14144.78
402,4073,FOREST CITY,99804.89,114.982592166,95,15.2375735133,50436,7922.04,9.12677419355,38.3814861751,33315.13
403,4077,WATERLOO,36902.7,125.94778157,7,20.5776848692,50703,2248.38,7.67365187713,42.0245392491,12313.19
404,4081,STORY CITY,13089.0,72.7166666667,85,12.543005291,50248,1271.87,7.06594444444,24.3291666667,4379.25
405,4083,ANKENY,55063.06,114.954196242,77,16.5125857441,50021,4513.38,9.42250521921,38.6802087683,18527.82
406,4084,ANKENY,32006.49,124.538871595,77,16.7253529739,50023,2602.4,10.1260700389,41.7151750973,10720.8
407,4090,WINTHROP,9099.1,122.960810811,10,16.373951094,50682,672.25,9.08445945946,41.0195945946,3035.45
408,4091,CLEAR LAKE,53098.89,129.509487805,17,14.7416852497,50428,5248.0,12.8,43.6020731707,17876.85
409,4092,NORWALK,55421.48,183.514834437,91,14.6682371492,50211,4731.75,15.6680463576,61.7675165563,18653.79
410,4097,SCHLESWIG,18426.41,56.1780792683,24,16.5066797329,51461,1279.5,3.90091463415,18.7570426829,6152.31
411,4098,WASHINGTON,35655.54,140.376141732,92,14.1489013873,52353,2679.0,10.5472440945,46.8625984252,11903.1
412,4102,AMES,39491.21,94.4765789474,85,13.379359763,50010,3507.0,8.38995215311,31.7384210526,13266.66
413,4103,AMES,65156.69,168.799715026,85,15.7016074513,50010,4731.7,12.2582901554,56.7260880829,21896.27
414,4104,MASON CITY,39965.55,186.754906542,17,10.7836737873,50401,4371.85,20.4292056075,63.0811682243,13499.37
415,4105,NEVADA,34042.25,68.2209418838,85,15.5541215765,50201,3109.85,6.23216432866,22.9258917836,11440.02
416,4106,DUBUQUE,12965.9,32.2534825871,31,16.1969959725,52002,1115.31,2.77440298507,10.7735323383,4330.96
417,4107,BOONE,63153.88,127.58359596,8,15.3488975469,50036,5531.65,11.1750505051,42.8628080808,21217.09
418,4110,PARKERSBURG,36567.09,152.362875,12,11.9658015873,50665,3409.5,14.20625,50.931125,12223.47
419,4112,NORTH LIBERTY,800.7,88.9666666667,52,10.6932275132,52317,78.3,8.7,30.2022222222,271.82
420,4114,ATLANTIC,37853.38,103.424535519,15,19.7456869633,50022,2745.72,7.50196721311,34.5192076503,12634.03
421,4116,LAKE VIEW,8214.14,124.456666667,81,18.9122799423,51450,595.88,9.02848484848,41.571969697,2743.75
422,4118,LAKE VIEW,27448.03,98.0286785714,81,13.6150085034,51450,2334.77,8.33846428571,32.7667142857,9174.68
423,4119,CEDAR FALLS,18191.02,187.53628866,7,21.3032498773,50613,911.0,9.39175257732,62.5478350515,6067.14
424,4125,WAPELLO,14126.55,60.6289699571,58,13.7992765175,52653,1186.93,5.09412017167,20.2311158798,4713.85
425,4126,SOLON,37063.24,139.861283019,52,14.4273243486,52333,2811.65,10.61,46.7049433962,12376.81
426,4129,AMES,147394.49,65.3924090506,85,23.3766180175,50010,7116.82,3.15741792369,21.8194365572,49181.01
427,4130,KEOSAUQUA,8221.14,134.772786885,89,14.03529274,52565,625.35,10.2516393443,44.9670491803,2742.99
428,4131,URBANDALE,38989.07,178.848944954,77,13.849375273,50322,3726.0,17.0917431193,60.0883486239,13099.26
429,4132,CAMANCHE,27238.49,114.930337553,23,16.2261904762,52730,1971.82,8.31991561181,38.3375527426,9086.0
430,4133,WEBSTER CITY,12072.59,85.0182394366,40,14.3221059691,50595,1055.75,7.43485915493,28.4307042254,4037.16
431,4134,PLEASANTVILLE,15116.9,49.0808441558,63,16.6384446506,50225,1254.71,4.07373376623,16.3921753247,5048.79
432,4135,ALTOONA,24488.18,155.97566879,77,13.4087310038,50009,2496.91,15.9038853503,52.5196178344,8245.58
433,4136,GRIMES,47497.56,169.634142857,77,14.7779931973,50111,4030.69,14.3953214286,56.9495357143,15945.87
434,4137,WAUKEE,34489.49,139.633562753,25,16.1221014074,50263,3080.5,12.471659919,47.219757085,11663.28
435,4138,INDIANOLA,34197.45,133.064007782,91,12.2161145081,50125,3409.25,13.2655642023,44.7109727626,11490.72
436,4140,DES MOINES,52584.73,168.002332268,77,13.7133059486,50313,5374.93,17.1723003195,56.6249840256,17723.62
437,4141,DES MOINES,22059.96,137.87475,77,12.6843571429,50320,2047.25,12.7953125,46.5264375,7444.23
438,4143,LAWLER,14196.26,177.45325,19,15.5388809524,52154,996.75,12.459375,59.41775,4753.42
439,4146,WAVERLY,30585.73,87.1388319088,9,14.0321774522,50677,2882.74,8.21293447293,29.5560968661,10374.19
440,4147,CEDAR FALLS,46677.44,143.622892308,7,14.6634080586,50613,3969.0,12.2123076923,48.3869538462,15725.76
441,4148,INDEPENDENCE,42216.84,109.9396875,10,15.8042596726,50644,3432.13,8.93783854167,37.089453125,14242.35
442,4149,DENISON,25259.1,177.880985915,24,11.934084507,51442,2330.25,16.4102112676,59.7492253521,8484.39
443,4150,WATERLOO,53789.52,221.356049383,7,14.5368998628,50701,5751.25,23.6676954733,74.4635802469,18094.65
444,4152,MISSOURI VALLEY,36697.75,42.5234646582,43,16.9537096507,51555,2958.0,3.42757821553,14.2005446118,12255.07
445,4153,EVANSDALE,38727.0,185.296650718,7,13.5840692641,50707,3451.0,16.5119617225,62.6546889952,13094.83
446,4154,HIAWATHA,19484.67,53.9741551247,57,13.4908033241,52233,1688.5,4.67728531856,18.0766204986,6525.66
447,4155,MARION,25941.33,183.98106383,57,12.8367899358,52302,2519.55,17.8691489362,62.4313475177,8802.82
448,4156,OELWEIN,70781.77,217.790061538,33,13.2227809524,50662,7206.0,22.1723076923,74.2436307692,24129.18
449,4157,NORTH LIBERTY,39316.32,140.415428571,52,15.0276666667,52317,3157.0,11.275,47.02275,13166.37
450,4158,CARROLL,45814.62,190.89425,14,12.4511746032,51401,4604.25,19.184375,64.680875,15523.41
451,4159,COUNCIL BLUFFS,47249.1,349.993333333,78,13.6647054674,51503,4203.0,31.1333333333,117.266296296,15830.95
452,4160,IOWA CITY,34394.43,178.209481865,52,13.5610757464,52240,2941.5,15.2409326425,59.8967357513,11560.07
453,4161,IOWA CITY,20731.52,137.294834437,52,12.7599590035,52246,1632.0,10.8079470199,45.9293377483,6935.33
454,4162,CEDAR RAPIDS,51620.96,173.224697987,57,13.4844503036,52404,4666.75,15.6602348993,58.339261745,17385.1
455,4163,STORM LAKE,31284.41,191.928895706,11,15.286520596,50588,3121.0,19.1472392638,65.826993865,10729.8
456,4164,BETTENDORF,39918.33,69.6654973822,82,19.6207221807,52722,2851.88,4.97710296684,23.2511518325,13322.91
457,4165,ANKENY,22978.04,34.9741856925,77,22.1093281148,50023,1272.8,1.93729071537,11.6682496195,7666.04
458,4166,JESUP,15061.67,44.8263988095,10,15.3336437075,50648,1181.25,3.515625,14.9907142857,5036.88
459,4167,DUBUQUE,495217.26,206.944111993,31,20.8067229817,52001,29183.85,12.1955077309,69.0123777685,165146.62
460,4169,DES MOINES,12833.97,82.7998064516,77,19.391124424,50317,717.49,4.62896774194,27.6227741935,4281.53
461,4170,WEST BRANCH,7823.23,20.3200779221,16,14.8394928881,52358,668.53,1.73644155844,6.78625974026,2612.71
462,4171,CASCADE,31027.18,120.728326848,31,13.74219937,52033,2451.25,9.53793774319,40.3062645914,10358.71
